 ,Area,Mean,Min,Max
1,648171.863,91.063,12,212
2,2814.078,108.050,85,155
3,1771.668,101.918,87,122
4,2566.759,100.040,76,120
5,1816.208,95.965,74,116
6,1786.319,94.470,73,141
7,1234.443,80.983,64,98
8,2065.871,85.110,71,99
9,2098.886,85.073,71,105
10,1312.194,88.139,72,108
11,1729.862,90.662,74,108
