 ,Area,Mean,Min,Max
1,685971.109,97.224,14,233
2,2825.819,88.431,68,110
3,3193.123,83.623,56,113
4,2544.565,84.142,66,105
5,1928.733,90.717,57,110
6,1987.833,80.688,64,98
7,3548.300,84.646,62,109
8,2410.772,93.745,64,131
9,3148.846,91.654,68,111
