 ,Area,Mean,Min,Max
1,663532.618,98.102,12,190
2,3045.855,103.078,79,163
3,3588.919,87.543,66,111
4,3167.327,83.210,62,104
5,3822.045,86.676,59,112
6,3555.615,90.162,61,115
7,3455.511,94.472,60,122
8,3126.708,101.961,68,131
9,2721.865,89.043,60,126
