 ,Area,Mean,Min,Max
1,458380.147,108.858,14,202
2,2246.964,95.879,69,123
3,3134.849,104.025,78,132
4,2354.409,95.074,67,126
5,3023.888,107.445,58,149
6,2456.775,127.218,77,156
7,3565.801,96.463,66,139
8,2669.516,134.966,66,160
