 ,Area,Mean,Min,Max
1,665994.616,116.778,16,206
2,1108.245,118.654,74,144
3,1998.083,128.369,94,160
4,1247.923,113.847,54,159
5,1688.251,126.931,55,161
6,1766.002,127.135,76,161
7,2073.099,124.076,64,163
8,1703.294,124.202,76,148
9,1936.937,116.777,70,153
10,1936.937,116.777,70,153
11,2256.341,123.068,52,153
12,1472.385,111.753,57,142
13,2431.769,127.436,66,159
