 ,Area,Mean,Min,Max
1,681410.995,137.128,41,236
2,1877.159,115.634,81,191
3,1557.950,106.870,77,189
4,1509.698,123.943,90,193
5,1486.450,118.097,86,187
6,2510.107,159.152,126,196
7,1740.020,158.319,124,195
8,2237.001,155.083,121,195
9,2347.376,164.895,129,194
10,3060.029,164.374,134,193
11,2079.155,142.784,107,172
