 ,Area,Mean,Min,Max
1,588008.238,89.676,12,212
2,5459.322,96.808,74,120
3,3618.180,91.544,63,115
4,2389.212,86.011,63,109
5,2823.124,89.438,64,116
6,2588.457,91.819,68,113
7,3110.730,91.582,69,110
8,4085.203,93.211,12,167
9,2720.902,86.297,69,108
