 ,Area,Mean,Min,Max
1,624857.076,101.203,15,212
2,1376.237,133.255,71,161
3,1171.986,117.963,70,149
4,1412.236,125.777,75,154
5,1268.240,119.797,62,148
6,1349.863,123.391,68,154
7,1922.188,125.452,62,150
8,1447.272,133.515,65,163
9,1420.898,133.626,77,159
10,1355.253,132.183,62,157
