 ,Area,Mean,Min,Max
1,707173.725,96.080,13,209
2,1725.173,99.035,70,126
3,1073.081,89.107,71,109
4,1109.417,83.008,73,104
5,2099.277,79.167,64,94
6,1335.246,77.697,66,101
7,2062.745,75.585,61,116
8,1942.212,79.716,64,104
9,2859.205,81.588,69,108
10,2211.801,82.368,72,105
11,2179.763,86.769,73,106
