 ,Area,Mean,Min,Max
1,674503.818,97.527,12,231
2,1772.610,108.264,78,133
3,1619.951,99.828,77,121
4,1772.802,87.258,70,106
5,1812.651,80.807,65,104
6,3125.938,83.068,64,134
7,2176.298,87.339,68,120
8,2163.978,80.105,67,112
9,2730.720,88.183,68,148
10,2365.148,91.700,69,125
