 ,Area,Mean,Min,Max
1,700941.076,87.599,12,184
2,4285.411,93.398,75,131
3,5249.682,89.337,76,105
4,5532.090,80.095,65,93
5,4340.468,75.577,63,92
6,3751.203,73.373,60,89
7,2241.173,73.994,63,88
8,2099.295,74.243,65,90
9,1321.950,85.121,67,99
10,2056.173,80.484,68,95
