 ,Area,Mean,Min,Max
1,617744.433,89.700,8,199
2,1661.556,96.116,76,132
3,1208.287,95.926,76,111
4,1480.912,95.761,73,112
5,1504.506,86.904,66,100
6,1514.092,81.294,66,97
7,1344.876,88.075,73,98
8,2246.437,94.818,70,108
9,2113.351,84.028,72,104
10,1929.204,99.272,72,118
